Fixture ID,Game Date,Home Team ID,Away Team ID,Home Team Goals,Away Team Goals,Venue,Home Team,Away Team,Home Team Logo,Away Team Logo
17356,2017-04-30,70.0,50.0,2,2,Riverside,Middlesbrough,Manchester City,https://media.api-sports.io/football/teams/70.png,https://media.api-sports.io/football/teams/50.png
17354,2017-04-30,47.0,42.0,2,0,White Hart Lane,Tottenham,Arsenal,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/42.png
17353,2017-05-01,38.0,40.0,0,1,Vicarage Road,Watford,Liverpool,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/40.png
17352,2017-05-05,48.0,47.0,1,0,London Stadium,West Ham,Tottenham,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/47.png
17351,2017-05-06,50.0,52.0,5,0,Etihad Stadium,Manchester City,Crystal Palace,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/52.png
17347,2017-05-06,35.0,75.0,2,2,Vitality Stadium,Bournemouth,Stoke City,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/75.png
17348,2017-05-06,44.0,60.0,2,2,Turf Moor,Burnley,West Brom,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/60.png
17349,2017-05-06,64.0,74.0,0,2,KCOM Stadium,Hull City,Sunderland,https://media.api-sports.io/football/teams/64.png,https://media.api-sports.io/football/teams/746.png
17350,2017-05-06,46.0,38.0,3,0,King Power Stadium,Leicester,Watford,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/38.png
17346,2017-05-06,76.0,45.0,1,0,Liberty Stadium,Swansea,Everton,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/45.png
17345,2017-05-07,40.0,41.0,0,0,Anfield,Liverpool,Southampton,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/41.png
17344,2017-05-07,42.0,33.0,2,0,Emirates Stadium,Arsenal,Manchester United,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/33.png
17343,2017-05-08,49.0,70.0,3,0,Stamford Bridge,Chelsea,Middlesbrough,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/70.png
17342,2017-05-10,41.0,42.0,0,2,St. Mary's Stadium,Southampton,Arsenal,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/42.png
17341,2017-05-12,45.0,38.0,1,0,Goodison Park,Everton,Watford,https://media.api-sports.io/football/teams/45.png,https://media.api-sports.io/football/teams/38.png
17340,2017-05-12,60.0,49.0,0,1,The Hawthorns,West Brom,Chelsea,https://media.api-sports.io/football/teams/60.png,https://media.api-sports.io/football/teams/49.png
17339,2017-05-13,50.0,46.0,2,1,Etihad Stadium,Manchester City,Leicester,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/46.png
17336,2017-05-13,35.0,44.0,2,1,Vitality Stadium,Bournemouth,Burnley,https://media.api-sports.io/football/teams/35.png,https://media.api-sports.io/football/teams/44.png
17337,2017-05-13,70.0,41.0,1,2,Riverside,Middlesbrough,Southampton,https://media.api-sports.io/football/teams/70.png,https://media.api-sports.io/football/teams/41.png
17338,2017-05-13,74.0,76.0,0,2,Stadium of Light,Sunderland,Swansea,https://media.api-sports.io/football/teams/746.png,https://media.api-sports.io/football/teams/76.png
17335,2017-05-13,75.0,42.0,1,4,bet365 Stadium,Stoke City,Arsenal,https://media.api-sports.io/football/teams/75.png,https://media.api-sports.io/football/teams/42.png
17334,2017-05-14,52.0,64.0,4,0,Selhurst Park,Crystal Palace,Hull City,https://media.api-sports.io/football/teams/52.png,https://media.api-sports.io/football/teams/64.png
17333,2017-05-14,48.0,40.0,0,4,London Stadium,West Ham,Liverpool,https://media.api-sports.io/football/teams/48.png,https://media.api-sports.io/football/teams/40.png
17332,2017-05-14,47.0,33.0,2,1,White Hart Lane,Tottenham,Manchester United,https://media.api-sports.io/football/teams/47.png,https://media.api-sports.io/football/teams/33.png
17331,2017-05-15,49.0,38.0,4,3,Stamford Bridge,Chelsea,Watford,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/38.png
17330,2017-05-16,42.0,74.0,2,0,Emirates Stadium,Arsenal,Sunderland,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/746.png
17329,2017-05-16,50.0,60.0,3,1,Etihad Stadium,Manchester City,West Brom,https://media.api-sports.io/football/teams/50.png,https://media.api-sports.io/football/teams/60.png
17328,2017-05-17,41.0,33.0,0,0,St. Mary's Stadium,Southampton,Manchester United,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/33.png
17327,2017-05-18,46.0,47.0,1,6,King Power Stadium,Leicester,Tottenham,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/47.png
17317,2017-05-21,42.0,45.0,3,1,Emirates Stadium,Arsenal,Everton,https://media.api-sports.io/football/teams/42.png,https://media.api-sports.io/football/teams/45.png
17318,2017-05-21,44.0,48.0,1,2,Turf Moor,Burnley,West Ham,https://media.api-sports.io/football/teams/44.png,https://media.api-sports.io/football/teams/48.png
17319,2017-05-21,49.0,74.0,5,1,Stamford Bridge,Chelsea,Sunderland,https://media.api-sports.io/football/teams/49.png,https://media.api-sports.io/football/teams/746.png
17320,2017-05-21,64.0,47.0,1,7,KCOM Stadium,Hull City,Tottenham,https://media.api-sports.io/football/teams/64.png,https://media.api-sports.io/football/teams/47.png
17321,2017-05-21,46.0,35.0,1,1,King Power Stadium,Leicester,Bournemouth,https://media.api-sports.io/football/teams/46.png,https://media.api-sports.io/football/teams/35.png
17322,2017-05-21,40.0,70.0,3,0,Anfield,Liverpool,Middlesbrough,https://media.api-sports.io/football/teams/40.png,https://media.api-sports.io/football/teams/70.png
17323,2017-05-21,33.0,52.0,2,0,Old Trafford,Manchester United,Crystal Palace,https://media.api-sports.io/football/teams/33.png,https://media.api-sports.io/football/teams/52.png
17324,2017-05-21,41.0,75.0,0,1,St. Mary's Stadium,Southampton,Stoke City,https://media.api-sports.io/football/teams/41.png,https://media.api-sports.io/football/teams/75.png
17325,2017-05-21,76.0,60.0,2,1,Liberty Stadium,Swansea,West Brom,https://media.api-sports.io/football/teams/76.png,https://media.api-sports.io/football/teams/60.png
17326,2017-05-21,38.0,50.0,0,5,Vicarage Road,Watford,Manchester City,https://media.api-sports.io/football/teams/38.png,https://media.api-sports.io/football/teams/50.png
